"Date","Value"
"04/24/1973",6.54
"04/25/1973",6.6185
"04/26/1973",6.697
"04/27/1973",6.7755
"04/30/1973",6.923
"05/01/1973",6.9325
"05/02/1973",7.0825
"05/03/1973",7.2325
"05/04/1973",7.255
"05/07/1973",7.455
"05/08/1973",7.655
"05/09/1973",7.855
"05/10/1973",8.055
"05/11/1973",7.97
"05/14/1973",8.17
"05/15/1973",8.37
"05/16/1973",8.38
"05/17/1973",8.18
"05/18/1973",8.38
"05/21/1973",8.58
"05/22/1973",8.78
"05/23/1973",8.98
"05/24/1973",9.18
"05/25/1973",9.38
"05/29/1973",9.78
"05/30/1973",10.18
"05/31/1973",10.58
"06/01/1973",11.325
"06/04/1973",12.11
"06/05/1973",11.8
"06/06/1973",10.125
"06/07/1973",9.65
"06/08/1973",10.17
"06/11/1973",11.55
"06/12/1973",11.48
"06/13/1973",11
"06/14/1973",10.15
"06/15/1973",10.49
"06/18/1973",11.225
"06/19/1973",11.38
"06/20/1973",11.325
"06/21/1973",11.35
"06/22/1973",11.51
"06/25/1973",11.514
"06/26/1973",10.856
"06/27/1973",10.59
"06/28/1973",10.5
"06/29/1973",10.04
"07/02/1973",9.65
"07/03/1973",9.25
"07/05/1973",8.85
"07/06/1973",8.45
"07/09/1973",8.05
"07/10/1973",7.65
"07/11/1973",7.4
"07/12/1973",7.8
"07/13/1973",8.2
"07/16/1973",8.6
"07/17/1973",9
"07/18/1973",9.4
"07/19/1973",9.8
"07/20/1973",10.2
"07/23/1973",10.6
"07/24/1973",11
"07/25/1973",11.4
"07/26/1973",10.74
"07/27/1973",10.08
"07/30/1973",9.48
"07/31/1973",9.35
"08/01/1973",8.72
"08/02/1973",8.32
"08/03/1973",8.2
"08/06/1973",8.2
"08/07/1973",8.5
"08/08/1973",8.5
"08/09/1973",8.75
"08/10/1973",9.15
"08/13/1973",9.55
"08/14/1973",9.4
"08/15/1973",9.01
"08/16/1973",8.62
"08/17/1973",8.75
"08/20/1973",8.4
"08/21/1973",8.14
"08/22/1973",7.74
"08/23/1973",7.4
"08/24/1973",7.8
"08/27/1973",7.4
"08/28/1973",7.002
"08/29/1973",7.354
"08/30/1973",7.252
"08/31/1973",7.048
"09/04/1973",6.81
"09/05/1973",6.61
"09/06/1973",6.56
"09/07/1973",6.61
"09/10/1973",6.515
"09/11/1973",6.505
"09/12/1973",6.305
"09/13/1973",6.14
"09/14/1973",6.18
"09/17/1973",6.305
"09/18/1973",6.115
"09/19/1973",6.16
"09/20/1973",6.36
"09/21/1973",6.39
"09/24/1973",6.59
"09/25/1973",6.79
"09/26/1973",6.6
"09/27/1973",6.425
"09/28/1973",6.45
"10/01/1973",6.34
"10/02/1973",6.14
"10/03/1973",6.25
"10/04/1973",6.05
"10/05/1973",5.965
"10/08/1973",5.715
"10/09/1973",6.165
"10/10/1973",6.365
"10/11/1973",6.49
"10/12/1973",6.29
"10/15/1973",6.09
"10/16/1973",5.89
"10/17/1973",5.69
"10/18/1973",5.49
"10/19/1973",5.51
"10/22/1973",5.45
"10/23/1973",5.49
"10/24/1973",5.62
"10/25/1973",5.655
"10/26/1973",5.553
"10/29/1973",5.356
"10/30/1973",5.3
"10/31/1973",5.414
"11/01/1973",5.42
"11/02/1973",5.285
"11/05/1973",5.29
"11/06/1973",5.33
"11/07/1973",5.365
"11/08/1973",5.565
"11/09/1973",5.365
"11/12/1973",5.44
"11/13/1973",5.495
"11/14/1973",5.4575
"11/15/1973",5.515
"11/16/1973",5.595
"11/19/1973",5.725
"11/20/1973",5.89
"11/21/1973",6.09
"11/23/1973",6.29
"11/26/1973",6.09
"11/27/1973",5.89
"11/28/1973",6.0875
"11/29/1973",6.02
"11/30/1973",6.025
"12/03/1973",6.055
"12/04/1973",6.255
"12/05/1973",6.055
"12/06/1973",6.2525
"12/07/1973",6.275
"12/10/1973",6.155
"12/11/1973",6.29
"12/12/1973",6.2
"12/13/1973",6.005
"12/14/1973",5.84
"12/17/1973",5.8975
"12/18/1973",5.825
"12/19/1973",5.885
"12/20/1973",5.8575
"12/21/1973",5.945
"12/24/1973",5.875
"12/26/1973",5.844
"12/27/1973",5.921
"12/28/1973",5.9135
"12/31/1973",5.847
"01/02/1974",5.945
"01/03/1974",6.0025
"01/04/1974",6.125
"01/07/1974",6.325
"01/08/1974",6.2575
"01/09/1974",6.0575
"01/10/1974",6.2575
"01/11/1974",6.285
"01/14/1974",6.3225
"01/15/1974",6.24
"01/16/1974",6.21
"01/17/1974",6.295
"01/18/1974",6.275
"01/21/1974",6.475
"01/22/1974",6.3
"01/23/1974",6.245
"01/24/1974",6.275
"01/25/1974",6.475
"01/28/1974",6.36
"01/29/1974",6.2725
"01/30/1974",6.335
"01/31/1974",6.44
"02/01/1974",6.4725
"02/04/1974",6.385
"02/05/1974",6.34
"02/06/1974",6.2875
"02/07/1974",6.355
"02/08/1974",6.465
"02/11/1974",6.57
"02/12/1974",6.52
"02/13/1974",6.37
"02/14/1974",6.425
"02/15/1974",6.4775
"02/19/1974",6.505
"02/20/1974",6.54
"02/21/1974",6.495
"02/22/1974",6.515
"02/25/1974",6.73
"02/26/1974",6.5595
"02/27/1974",6.387
"02/28/1974",6.2535
"03/01/1974",6.4725
"03/04/1974",6.4
"03/05/1974",6.235
"03/06/1974",6.38
"03/07/1974",6.4475
"03/08/1974",6.285
"03/11/1974",6.355
"03/12/1974",6.415
"03/13/1974",6.505
"03/14/1974",6.395
"03/15/1974",6.305
"03/18/1974",6.45
"03/19/1974",6.425
"03/20/1974",6.315
"03/21/1974",6.405
"03/22/1974",6.355
"03/25/1974",6.155
"03/26/1974",6.065
"03/27/1974",6.0475
"03/28/1974",6.0975
"03/29/1974",6.1625
"04/01/1974",5.9975
"04/02/1974",5.7975
"04/03/1974",5.885
"04/04/1974",5.685
"04/05/1974",5.485
"04/08/1974",5.315
"04/09/1974",5.4425
"04/10/1974",5.47
"04/11/1974",5.41
"04/15/1974",5.59
"04/16/1974",5.55
"04/17/1974",5.55
"04/18/1974",5.59
"04/19/1974",5.72
"04/22/1974",5.76
"04/23/1974",5.56
"04/24/1974",5.54
"04/25/1974",5.7455
"04/26/1974",5.605
"04/29/1974",5.4495
"04/30/1974",5.4725
"05/01/1974",5.4425
"05/02/1974",5.53
"05/03/1974",5.4275
"05/06/1974",5.23
"05/07/1974",5.31
"05/08/1974",5.4175
"05/09/1974",5.395
"05/10/1974",5.5225
"05/13/1974",5.565
"05/14/1974",5.45
"05/15/1974",5.52
"05/16/1974",5.575
"05/17/1974",5.53
"05/20/1974",5.4725
"05/21/1974",5.4
"05/22/1974",5.4275
"05/23/1974",5.5
"05/24/1974",5.5475
"05/28/1974",5.5075
"05/29/1974",5.6025
"05/30/1974",5.55
"05/31/1974",5.47
"06/03/1974",5.3575
"06/04/1974",5.405
"06/05/1974",5.4125
"06/06/1974",5.37
"06/07/1974",5.43
"06/10/1974",5.375
"06/11/1974",5.345
"06/12/1974",5.46
"06/13/1974",5.41
"06/14/1974",5.4275
"06/17/1974",5.5875
"06/18/1974",5.4525
"06/19/1974",5.5275
"06/20/1974",5.48
"06/21/1974",5.68
"06/24/1974",5.88
"06/25/1974",5.689
"06/26/1974",5.787
"06/27/1974",5.711
"06/28/1974",5.6995
"07/01/1974",5.905
"07/02/1974",5.9975
"07/03/1974",6.1875
"07/05/1974",6.165
"07/08/1974",6.365
"07/09/1974",6.395
"07/10/1974",6.2175
"07/11/1974",6.205
"07/12/1974",6.405
"07/15/1974",6.605
"07/16/1974",6.805
"07/17/1974",6.86
"07/18/1974",7.16
"07/19/1974",7.46
"07/22/1974",7.525
"07/23/1974",7.65
"07/24/1974",7.85
"07/25/1974",8.05
"07/26/1974",8.253
"07/29/1974",8.556
"07/30/1974",8.65
"07/31/1974",8.95
"08/01/1974",8.75
"08/02/1974",8.55
"08/05/1974",8.35
"08/06/1974",8.36
"08/07/1974",8.42
"08/08/1974",8.12
"08/09/1974",7.92
"08/12/1974",7.72
"08/13/1974",8.02
"08/14/1974",8.13
"08/15/1974",7.83
"08/16/1974",7.63
"08/19/1974",7.465
"08/20/1974",7.265
"08/21/1974",7.26
"08/22/1974",7.46
"08/23/1974",7.66
"08/26/1974",7.47
"08/27/1974",7.269
"08/28/1974",7.468
"08/29/1974",7.425
"08/30/1974",7.332
"09/03/1974",7.125
"09/04/1974",7.185
"09/05/1974",7.245
"09/06/1974",7.165
"09/09/1974",7.365
"09/10/1974",7.31
"09/11/1974",7.48
"09/12/1974",7.68
"09/13/1974",7.83
"09/16/1974",7.63
"09/17/1974",7.43
"09/18/1974",7.385
"09/19/1974",7.54
"09/20/1974",7.58
"09/23/1974",7.78
"09/24/1974",7.98
"09/25/1974",8.18
"09/26/1974",8.38
"09/27/1974",8.58
"09/30/1974",8.78
"10/01/1974",8.76
"10/02/1974",9.06
"10/03/1974",9.36
"10/04/1974",9.49
"10/07/1974",9.29
"10/08/1974",9.09
"10/09/1974",9.055
"10/10/1974",9.08
"10/11/1974",8.88
"10/14/1974",8.68
"10/15/1974",8.685
"10/16/1974",8.485
"10/17/1974",8.38
"10/18/1974",8.485
"10/21/1974",8.58
"10/22/1974",8.5
"10/23/1974",8.3
"10/24/1974",8.1
"10/25/1974",7.9
"10/28/1974",7.634
"10/29/1974",7.968
"10/30/1974",7.961
"10/31/1974",8.197
"11/01/1974",8.24
"11/04/1974",8.44
"11/05/1974",8.145
"11/06/1974",8.56
"11/07/1974",8.555
"11/08/1974",8.63
"11/11/1974",8.43
"11/12/1974",8.23
"11/13/1974",8.105
"11/14/1974",7.985
"11/15/1974",7.785
"11/18/1974",7.585
"11/19/1974",7.385
"11/20/1974",7.685
"11/21/1974",7.385
"11/22/1974",7.36
"11/25/1974",7.23
"11/26/1974",7.43
"11/27/1974",7.625
"11/29/1974",7.825
"12/02/1974",7.625
"12/03/1974",7.825
"12/04/1974",7.625
"12/05/1974",7.68
"12/06/1974",7.48
"12/09/1974",7.28
"12/10/1974",7.355
"12/11/1974",7.305
"12/12/1974",7.41
"12/13/1974",7.535
"12/16/1974",7.46
"12/17/1974",7.365
"12/18/1974",7.46
"12/19/1974",7.54
"12/20/1974",7.555
"12/23/1974",7.365
"12/24/1974",7.1725
"12/26/1974",7.0065
"12/27/1974",7.049
"12/30/1974",6.907
"12/31/1974",7.113
"01/02/1975",7.235
"01/03/1975",7.165
"01/06/1975",7.225
"01/07/1975",7.025
"01/08/1975",6.835
"01/09/1975",6.81
"01/10/1975",6.9
"01/13/1975",6.78
"01/14/1975",6.72
"01/15/1975",6.5325
"01/16/1975",6.3325
"01/17/1975",6.1325
"01/20/1975",5.9325
"01/21/1975",6.12
"01/22/1975",5.88
"01/23/1975",6.06
"01/24/1975",6.25
"01/27/1975",6.05
"01/28/1975",6.195
"01/29/1975",6.26
"01/30/1975",6.22
"01/31/1975",6.0275
"02/03/1975",5.935
"02/04/1975",5.995
"02/05/1975",5.94
"02/06/1975",6.0325
"02/07/1975",6.115
"02/10/1975",5.985
"02/11/1975",5.995
"02/12/1975",5.85
"02/13/1975",5.975
"02/14/1975",5.92
"02/18/1975",5.7275
"02/19/1975",5.5325
"02/20/1975",5.555
"02/21/1975",5.455
"02/24/1975",5.3925
"02/25/1975",5.274
"02/26/1975",5.2885
"02/27/1975",5.192
"02/28/1975",5.0485
"03/03/1975",5.155
"03/04/1975",5.16
"03/05/1975",5.305
"03/06/1975",5.505
"03/07/1975",5.425
"03/10/1975",5.3425
"03/11/1975",5.545
"03/12/1975",5.7375
"03/13/1975",5.6
"03/14/1975",5.52
"03/17/1975",5.6125
"03/18/1975",5.4175
"03/19/1975",5.5275
"03/20/1975",5.53
"03/21/1975",5.73
"03/24/1975",5.825
"03/25/1975",5.8875
"03/26/1975",6.0875
"03/27/1975",5.955
"03/31/1975",6.1
"04/01/1975",6.0425
"04/02/1975",5.905
"04/03/1975",5.765
"04/04/1975",5.865
"04/07/1975",5.74
"04/08/1975",5.7775
"04/09/1975",5.87
"04/10/1975",5.72
"04/11/1975",5.745
"04/14/1975",5.7725
"04/15/1975",5.8275
"04/16/1975",5.8575
"04/17/1975",5.855
"04/18/1975",5.845
"04/21/1975",5.8
"04/22/1975",5.6
"04/23/1975",5.5875
"04/24/1975",5.5825
"04/25/1975",5.582
"04/28/1975",5.3705
"04/29/1975",5.315
"04/30/1975",5.3525
"05/01/1975",5.245
"05/02/1975",5.2175
"05/05/1975",5.0175
"05/06/1975",5
"05/07/1975",4.9925
"05/08/1975",5.03
"05/09/1975",5.06
"05/12/1975",5.0425
"05/13/1975",5.1525
"05/14/1975",5.195
"05/15/1975",5.09
"05/16/1975",5.075
"05/19/1975",5.1425
"05/20/1975",5.2
"05/21/1975",5.315
"05/22/1975",5.2925
"05/23/1975",5.1925
"05/27/1975",4.9925
"05/28/1975",4.97
"05/29/1975",5.025
"05/30/1975",5.0275
"06/02/1975",4.92
"06/03/1975",5.005
"06/04/1975",5.0475
"06/05/1975",4.985
"06/06/1975",4.9375
"06/09/1975",5.06
"06/10/1975",5.0125
"06/11/1975",5.045
"06/12/1975",5.0075
"06/13/1975",5.0725
"06/16/1975",5.1
"06/17/1975",5.185
"06/18/1975",5.135
"06/19/1975",5.15
"06/20/1975",5.26
"06/23/1975",5.19
"06/24/1975",5.175
"06/25/1975",5.1635
"06/26/1975",5.1875
"06/27/1975",5.084
"06/30/1975",5.037
"07/01/1975",4.965
"07/02/1975",5.0275
"07/03/1975",5.1825
"07/07/1975",5.1125
"07/08/1975",5.3125
"07/09/1975",5.375
"07/10/1975",5.4475
"07/11/1975",5.6475
"07/14/1975",5.515
"07/15/1975",5.55
"07/16/1975",5.67
"07/17/1975",5.505
"07/18/1975",5.355
"07/21/1975",5.555
"07/22/1975",5.5925
"07/23/1975",5.5425
"07/24/1975",5.7425
"07/25/1975",5.9425
"07/28/1975",6.1385
"07/29/1975",6.261
"07/30/1975",5.964
"07/31/1975",5.819
"08/01/1975",5.9
"08/04/1975",6.1
"08/05/1975",6.005
"08/06/1975",6.095
"08/07/1975",6.295
"08/08/1975",6.1125
"08/11/1975",5.985
"08/12/1975",6.115
"08/13/1975",6.025
"08/14/1975",6.0925
"08/15/1975",6.2925
"08/18/1975",6.0925
"08/19/1975",6.255
"08/20/1975",6.265
"08/21/1975",6.125
"08/22/1975",6.16
"08/25/1975",6.155
"08/26/1975",5.968
"08/27/1975",5.907
"08/28/1975",5.731
"08/29/1975",5.677
"09/02/1975",5.63
"09/03/1975",5.685
"09/04/1975",5.705
"09/05/1975",5.735
"09/08/1975",5.545
"09/09/1975",5.51
"09/10/1975",5.6575
"09/11/1975",5.57
"09/12/1975",5.77
"09/15/1975",5.715
"09/16/1975",5.83
"09/17/1975",6.03
"09/18/1975",5.965
"09/19/1975",5.925
"09/22/1975",5.75
"09/23/1975",5.695
"09/24/1975",5.75
"09/25/1975",5.8375
"09/26/1975",5.79
"09/29/1975",5.64
"09/30/1975",5.6875
"10/01/1975",5.72
"10/02/1975",5.5425
"10/03/1975",5.47
"10/06/1975",5.425
"10/07/1975",5.47
"10/08/1975",5.555
"10/09/1975",5.5525
"10/10/1975",5.53
"10/13/1975",5.33
"10/14/1975",5.3225
"10/15/1975",5.29
"10/16/1975",5.3825
"10/17/1975",5.285
"10/20/1975",5.2575
"10/21/1975",5.0575
"10/22/1975",5.06
"10/23/1975",4.9825
"10/24/1975",4.96
"10/27/1975",4.7875
"10/28/1975",4.887
"10/29/1975",4.973
"10/30/1975",5.037
"10/31/1975",5.011
"11/03/1975",4.905
"11/04/1975",4.955
"11/05/1975",5.0475
"11/06/1975",5.055
"11/07/1975",5.0475
"11/10/1975",4.96
"11/11/1975",4.815
"11/12/1975",4.86
"11/13/1975",4.8425
"11/14/1975",4.8525
"11/17/1975",4.795
"11/18/1975",4.655
"11/19/1975",4.6525
"11/20/1975",4.665
"11/21/1975",4.7375
"11/24/1975",4.9375
"11/25/1975",4.835
"11/26/1975",4.8775
"11/28/1975",4.855
"12/01/1975",4.855
"12/02/1975",4.955
"12/03/1975",4.9125
"12/04/1975",4.915
"12/05/1975",4.835
"12/08/1975",4.6375
"12/09/1975",4.685
"12/10/1975",4.655
"12/11/1975",4.6675
"12/12/1975",4.495
"12/15/1975",4.4525
"12/16/1975",4.545
"12/17/1975",4.5375
"12/18/1975",4.5075
"12/19/1975",4.595
"12/22/1975",4.5775
"12/23/1975",4.5275
"12/24/1975",4.5805
"12/26/1975",4.5325
"12/29/1975",4.5035
"12/30/1975",4.539
"12/31/1975",4.5695
"01/02/1976",4.58
"01/05/1976",4.6925
"01/06/1976",4.65
"01/07/1976",4.74
"01/08/1976",4.7625
"01/09/1976",4.7525
"01/12/1976",4.8775
"01/13/1976",4.8325
"01/14/1976",4.825
"01/15/1976",4.825
"01/16/1976",4.87
"01/19/1976",4.935
"01/20/1976",4.905
"01/21/1976",4.925
"01/22/1976",4.755
"01/23/1976",4.7675
"01/26/1976",4.5675
"01/27/1976",4.585
"01/28/1976",4.63
"01/29/1976",4.66
"01/30/1976",4.675
"02/02/1976",4.7675
"02/03/1976",4.8
"02/04/1976",4.745
"02/05/1976",4.7775
"02/06/1976",4.785
"02/09/1976",4.7625
"02/10/1976",4.8525
"02/11/1976",4.7675
"02/12/1976",4.825
"02/13/1976",4.8075
"02/17/1976",4.83
"02/18/1976",4.805
"02/19/1976",4.865
"02/20/1976",4.8175
"02/23/1976",4.815
"02/24/1976",4.802
"02/25/1976",4.8235
"02/26/1976",4.8205
"02/27/1976",4.8475
"03/01/1976",4.8775
"03/02/1976",4.8075
"03/03/1976",4.8325
"03/04/1976",4.8825
"03/05/1976",4.8725
"03/08/1976",4.8825
"03/09/1976",4.8975
"03/10/1976",4.89
"03/11/1976",4.8625
"03/12/1976",4.8225
"03/15/1976",4.745
"03/16/1976",4.745
"03/17/1976",4.7725
"03/18/1976",4.8075
"03/19/1976",4.8375
"03/22/1976",4.8125
"03/23/1976",4.7525
"03/24/1976",4.785
"03/25/1976",4.7575
"03/26/1976",4.7325
"03/29/1976",4.6825
"03/30/1976",4.73
"03/31/1976",4.6975
"04/01/1976",4.7225
"04/02/1976",4.705
"04/05/1976",4.7225
"04/06/1976",4.7625
"04/07/1976",4.7475
"04/08/1976",4.8125
"04/09/1976",4.8025
"04/12/1976",4.885
"04/13/1976",4.83
"04/14/1976",4.8175
"04/15/1976",4.8625
"04/19/1976",4.8775
"04/20/1976",4.875
"04/21/1976",4.8525
"04/22/1976",4.8625
"04/23/1976",4.78
"04/26/1976",4.775
"04/27/1976",4.807
"04/28/1976",4.849
"04/29/1976",4.8465
"04/30/1976",4.854
"05/03/1976",4.8925
"05/04/1976",4.9125
"05/05/1976",4.94
"05/06/1976",4.9775
"05/07/1976",5.075
"05/10/1976",5.115
"05/11/1976",5.1725
"05/12/1976",5.185
"05/13/1976",5.2175
"05/14/1976",5.2675
"05/17/1976",5.34
"05/18/1976",5.325
"05/19/1976",5.3625
"05/20/1976",5.435
"05/21/1976",5.475
"05/24/1976",5.675
"05/25/1976",5.5875
"05/26/1976",5.7725
"05/27/1976",5.76
"05/28/1976",5.79
"06/01/1976",5.9
"06/02/1976",5.865
"06/03/1976",5.7925
"06/04/1976",5.835
"06/07/1976",6.035
"06/08/1976",6.17
"06/09/1976",6.2775
"06/10/1976",6.4775
"06/11/1976",6.64
"06/14/1976",6.785
"06/15/1976",6.585
"06/16/1976",6.435
"06/17/1976",6.235
"06/18/1976",6.165
"06/21/1976",6.365
"06/22/1976",6.5525
"06/23/1976",6.3525
"06/24/1976",6.5525
"06/25/1976",6.6915
"06/28/1976",6.701
"06/29/1976",6.683
"06/30/1976",6.71
"07/01/1976",6.92
"07/02/1976",7.12
"07/06/1976",7.32
"07/07/1976",7.13
"07/08/1976",7.33
"07/09/1976",7.455
"07/12/1976",7.255
"07/13/1976",7.14
"07/14/1976",7.34
"07/15/1976",7.14
"07/16/1976",7
"07/19/1976",6.8
"07/20/1976",6.6
"07/21/1976",6.625
"07/22/1976",6.425
"07/23/1976",6.605
"07/26/1976",6.405
"07/27/1976",6.234
"07/28/1976",6.285
"07/29/1976",6.2555
"07/30/1976",6.079
"08/02/1976",5.885
"08/03/1976",6.005
"08/04/1976",6.205
"08/05/1976",6.2225
"08/06/1976",6.2675
"08/09/1976",6.26
"08/10/1976",6.2
"08/11/1976",6.1875
"08/12/1976",6.305
"08/13/1976",6.485
"08/16/1976",6.4225
"08/17/1976",6.2225
"08/18/1976",6.28
"08/19/1976",6.48
"08/20/1976",6.595
"08/23/1976",6.795
"08/24/1976",6.7475
"08/25/1976",6.58
"08/26/1976",6.797
"08/27/1976",6.866
"08/30/1976",6.734
"08/31/1976",6.711
"09/01/1976",6.89
"09/02/1976",7.09
"09/03/1976",7.185
"09/07/1976",7.385
"09/08/1976",7.325
"09/09/1976",7.42
"09/10/1976",7.36
"09/13/1976",7.16
"09/14/1976",6.96
"09/15/1976",6.85
"09/16/1976",6.895
"09/17/1976",6.695
"09/20/1976",6.535
"09/21/1976",6.49
"09/22/1976",6.48
"09/23/1976",6.56
"09/24/1976",6.425
"09/27/1976",6.365
"09/28/1976",6.41
"09/29/1976",6.215
"09/30/1976",6.32
"10/01/1976",6.2
"10/04/1976",6.4
"10/05/1976",6.46
"10/06/1976",6.485
"10/07/1976",6.57
"10/08/1976",6.535
"10/11/1976",6.3675
"10/12/1976",6.255
"10/13/1976",6.455
"10/14/1976",6.305
"10/15/1976",6.195
"10/18/1976",6.07
"10/19/1976",6.2325
"10/20/1976",6.225
"10/21/1976",6.265
"10/22/1976",6.51
"10/25/1976",6.5375
"10/26/1976",6.558
"10/27/1976",6.75
"10/28/1976",6.632
"10/29/1976",6.826
"11/01/1976",6.785
"11/03/1976",6.585
"11/04/1976",6.715
"11/05/1976",6.735
"11/08/1976",6.7425
"11/09/1976",6.66
"11/10/1976",6.75
"11/11/1976",6.51
"11/12/1976",6.53
"11/15/1976",6.325
"11/16/1976",6.5425
"11/17/1976",6.685
"11/18/1976",6.665
"11/19/1976",6.7875
"11/22/1976",6.905
"11/23/1976",6.7575
"11/24/1976",6.8
"11/26/1976",6.7175
"11/29/1976",6.72
"11/30/1976",6.745
"12/01/1976",6.77
"12/02/1976",6.795
"12/03/1976",6.8575
"12/06/1976",6.965
"12/07/1976",6.905
"12/08/1976",7.06
"12/09/1976",7.03
"12/10/1976",6.965
"12/13/1976",6.915
"12/14/1976",7.01
"12/15/1976",6.87
"12/16/1976",6.905
"12/17/1976",6.775
"12/20/1976",6.8325
"12/21/1976",6.875
"12/22/1976",6.8925
"12/23/1976",6.9275
"12/27/1976",7.0185
"12/28/1976",7.0825
"12/29/1976",7.037
"12/30/1976",7.103
"12/31/1976",7.015
"01/03/1977",7.0425
"01/04/1977",7.1075
"01/05/1977",7.075
"01/06/1977",7.18
"01/07/1977",7.175
"01/10/1977",7.225
"01/11/1977",7.1675
"01/12/1977",7.265
"01/13/1977",7.195
"01/14/1977",7.1425
"01/17/1977",7.165
"01/18/1977",7.25
"01/19/1977",7.285
"01/20/1977",7.255
"01/21/1977",7.215
"01/24/1977",7.3575
"01/25/1977",7.33
"01/26/1977",7.305
"01/27/1977",7.1875
"01/28/1977",7.1775
"01/31/1977",7.235
"02/01/1977",7.205
"02/02/1977",7.18
"02/03/1977",7.31
"02/04/1977",7.325
"02/07/1977",7.305
"02/08/1977",7.315
"02/09/1977",7.345
"02/10/1977",7.365
"02/11/1977",7.34
"02/14/1977",7.3
"02/15/1977",7.2725
"02/16/1977",7.3225
"02/17/1977",7.415
"02/18/1977",7.45
"02/22/1977",7.4225
"02/23/1977",7.6365
"02/24/1977",7.706
"02/25/1977",7.6695
"02/28/1977",7.811
"03/01/1977",7.91
"03/02/1977",8.08
"03/03/1977",8.28
"03/04/1977",8.21
"03/07/1977",8.37
"03/08/1977",8.32
"03/09/1977",8.4
"03/10/1977",8.245
"03/11/1977",8.195
"03/14/1977",8.2475
"03/15/1977",8.2825
"03/16/1977",8.52
"03/17/1977",8.505
"03/18/1977",8.5575
"03/21/1977",8.73
"03/22/1977",8.6575
"03/23/1977",8.51
"03/24/1977",8.46
"03/25/1977",8.65
"03/28/1977",8.725
"03/29/1977",8.8925
"03/30/1977",8.875
"03/31/1977",8.935
"04/01/1977",9.225
"04/04/1977",9.19
"04/05/1977",9.395
"04/06/1977",9.585
"04/07/1977",9.73
"04/11/1977",9.935
"04/12/1977",10.235
"04/13/1977",9.935
"04/14/1977",9.635
"04/15/1977",9.935
"04/18/1977",10.235
"04/19/1977",10.0425
"04/20/1977",10.275
"04/21/1977",10.465
"04/22/1977",10.61
"04/25/1977",10.31
"04/26/1977",9.978
"04/27/1977",9.646
"04/28/1977",9.388
"04/29/1977",9.834
"05/02/1977",9.83
"05/03/1977",10.275
"05/04/1977",9.975
"05/05/1977",9.675
"05/06/1977",9.375
"05/09/1977",9.62
"05/10/1977",9.32
"05/11/1977",9.135
"05/12/1977",9.435
"05/13/1977",9.735
"05/16/1977",9.775
"05/17/1977",9.475
"05/18/1977",9.65
"05/19/1977",9.485
"05/20/1977",9.185
"05/23/1977",9.16
"05/24/1977",9.46
"05/25/1977",9.54
"05/26/1977",9.615
"05/27/1977",9.41
"05/31/1977",9.6
"06/01/1977",9.74
"06/02/1977",9.44
"06/03/1977",9.36
"06/06/1977",9.195
"06/07/1977",9.26
"06/08/1977",8.96
"06/09/1977",8.66
"06/10/1977",8.59
"06/13/1977",8.635
"06/14/1977",8.365
"06/15/1977",8.065
"06/16/1977",7.885
"06/17/1977",7.585
"06/20/1977",7.705
"06/21/1977",7.405
"06/22/1977",7.21
"06/23/1977",7.4775
"06/24/1977",7.535
"06/27/1977",7.753
"06/28/1977",7.909
"06/29/1977",7.767
"06/30/1977",7.59
"07/01/1977",7.285
"07/05/1977",6.985
"07/06/1977",6.685
"07/07/1977",6.385
"07/08/1977",6.31
"07/11/1977",6.01
"07/12/1977",5.805
"07/13/1977",6.105
"07/14/1977",6.405
"07/15/1977",6.42
"07/18/1977",6.12
"07/19/1977",6.42
"07/20/1977",6.26
"07/21/1977",6.515
"07/22/1977",6.57
"07/25/1977",6.31
"07/26/1977",6.151
"07/27/1977",6.073
"07/28/1977",5.9255
"07/29/1977",5.71
"08/01/1977",5.475
"08/02/1977",5.58
"08/03/1977",5.88
"08/04/1977",5.815
"08/05/1977",5.785
"08/08/1977",5.5775
"08/09/1977",5.605
"08/10/1977",5.665
"08/11/1977",5.59
"08/12/1977",5.325
"08/15/1977",5.14
"08/16/1977",5.24
"08/17/1977",5.1825
"08/18/1977",5.28
"08/19/1977",5.215
"08/22/1977",5.1325
"08/23/1977",5.17
"08/24/1977",5.29
"08/25/1977",5.22
"08/26/1977",5.199
"08/29/1977",5.118
"08/30/1977",5.198
"08/31/1977",5.173
"09/01/1977",5.2025
"09/02/1977",5.27
"09/06/1977",5.32
"09/07/1977",5.215
"09/08/1977",5.135
"09/09/1977",5.06
"09/12/1977",5.0875
"09/13/1977",5.155
"09/14/1977",5.0525
"09/15/1977",5.1425
"09/16/1977",5.135
"09/19/1977",5.225
"09/20/1977",5.285
"09/21/1977",5.585
"09/22/1977",5.465
"09/23/1977",5.51
"09/26/1977",5.3675
"09/27/1977",5.265
"09/28/1977",5.2825
"09/29/1977",5.44
"09/30/1977",5.3425
"10/03/1977",5.3575
"10/04/1977",5.42
"10/05/1977",5.3575
"10/06/1977",5.49
"10/07/1977",5.525
"10/10/1977",5.465
"10/11/1977",5.4325
"10/12/1977",5.3025
"10/13/1977",5.225
"10/14/1977",5.1375
"10/17/1977",5.145
"10/18/1977",5.1825
"10/19/1977",5.175
"10/20/1977",5.095
"10/21/1977",5.1275
"10/24/1977",5.305
"10/25/1977",5.2675
"10/26/1977",5.389
"10/27/1977",5.337
"10/28/1977",5.381
